"username","tweet","label_sentimen"
"maggeoli_","aku males banget nanti pulang sekolah ada pramuka offline https://t.co/4pXYTiAiQL","-1"
"goldentimeteam","@bangjesoo kalo makanan dulu temenku waktu sma banyak yg jual makanan kering yang berbumbu gituu kaya makaroni pedes, kripik balado, popcorn 
kalo sekolah udah offline insyaallah banyak yg beli sih","1"
"mb_kittle","@joniequare @Akukotaro @txtfrombrand Sekarang kebanyakan sekolah udah pada offline kak","1"
"LUVINGKDY","@ilysdoyie iyh kan TP UDH MULAI SEKOLAH OFFLINE 😖","-1"
"cemilih","kalo udah mulai normal lagi, udah pada sekolah kuliah offline, udah full wfo juga, gakebayang bakal semembludak apa jalanan 🙌🏻","-1"
"Jasa_tulis_edit","@twitkocheng Hai gais!!🥰 siapa nih yg selama sekolah offline dpt tugas banyak bgt? kami menawarkan jasa joki tugas nih! kami menawarkan beberapa pilihan joki yang dapat meringankan tugas teman-teman🥰 

mau nanya2 dulu? boleh bgt! Silahkan kunjungi website kami😊
📌https://t.co/KScE1assAp📌 https://t.co/hD3XdhY8Gf","-1"
"convomf","💙 cung yg PAT nya offline di sekolah😥☝🏻☝🏻","0"
"navoleanndra","@keysenju Yg sekolah rata2 pada ujian ka, yg mahasiswa juga. Yg kerja udh balik offline jadi budak korporat lagi","-1"
"penasenja08","gimana mau observasi kalau sekolah udh pada offline😭","-1"
"GAlghiff","Pagii kak @A_ChristyJKT48!!! semangat hari ini, semangat juga yaa sekolah offline nya 😁🙌","1"
"Lindawatioke","Buat kalian yang kerja, sekolah, kuliah offline #TetapSehatPakaiMasker please pake masker ya, jaga kesehatan supaya jauh dari hepatitis akut #LawanHepatitis","-1"
"ciresti54","Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/g7voV922Mt Puan Peduli Wong Cilik","1"
"wooyeontha","Hari ini aku seneng bangett, karena sekolah ku udah mulai tatap muka 100%. Akhirnya, bisa ngerasain duduk satu meja dua orang lagii 😆😆","1"
"unajinasi","@sunshinebu_ WKWKWK kok bisa?😭Aku mah pas kelas 12 kemarin ribet bgt, ada sidang mah, mana wisudanya krik banget online ihhhh sakit hati sekolah dah 100% tatap muka tapi wisuda kelas 12 online😫","0"
"charles_johanes","@yayasanpenabur selamat malam mohon perhatiannya mengapa sekolah bpk penabur bogor masih belum melakukan full time tatap muka, masih saja metode PJJ dimana anak anak sudah jenuh dengan metode PJJ, disamping itu sudah banyak sekolah yang melakukan pembelajaran full time disekolah.","1"
"denni__aprianty","Akhirnya bisa pegang hp lagi.. td pulang sekolah ngurusin makan siang anak2 trus prepare kumon. 

Hp dipake zoom baru beres 😅

Sepertinya bulan depan anak2 udah mulai offline kumon ini. Akan lebih sibuk anter jemputnya.","-1"
"OOTDFESS","/ootd/ ransel nya nih buat jalan, sekolah, kuliah, kerja affordable udah pada mulai offline kann?😍🫶 https://t.co/7cwKlqBtKn","0"
"ZxnJoev","@luorgawikwokbgt @schfess kalau daftar ulang offline kak ke sekolah tujuan","0"
"studtoday","Jangan pliss, rencana sekolah tahun ini padat banget, dan kangen suasana full offline 😭😭😭 https://t.co/yPstcQFdRT","1"
"kardino_ty","Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/cf3Xd5hAou Puan Peduli Wong Cilik","1"
"yeonjjunijjun","Gara² banyak temen yg sakit jadi ikut gak berngkat, itu pas awal² masuk sekolah offline lagi https://t.co/rqEpx8DIjU","-1"
"achteezers","gue dulu pacaran uwunya masih era offline nder. jadi jarang post di sosmed. lebih ke real dihadapan banyak orang. kantin, koridor, temen, dan guru di sekolah adalah saksi bisu pacaran gue dulu:) https://t.co/Do4fJvblBg","1"
"satriadhie12","@A_ChristyJKT48 semangat dede yg sekolah offline","1"
"yvesvvx","ga sekolah offline maksudnya","-1"
"vouuzme","goodluck ya dekel sekolah ak 2 taun full online tau tau PAT nya offline, kalo gue sih kayanya dipastikan nilai fisika gue bakal 0","-1"
"privlatteu","dear guru2, GUE 2TAUN PANDEMI KAGA BISA SEKOLAH OFFLINE DARI KLS 10 TAU2 PAS MASUK UDH KELAS 12, TRS HARUS NYUSUN ULANG HIDUP GUE YANG BERANTAKAN KRN KEBANYAKAN DIRUMAH, MUTER ULANG OTAK GUE YG LEMOT JUGA, TAPI PAS UDH KELULUSAN GINI MALAH DI SUSAHIN, KASIAN ANAK ANGKATAN GUE ANJ","-1"
"stoopidfolks","@ayhararose @schfess Semua pendaftaran ppdb jatim dilakukan online kak, jadi tinggal nunggu pendaftarannya aja. Kalo daftar offline itu waktu pendaftaran ulang aja di sekolah yang dituju","0"
"bebekb0tak","@schfess jujur ak ga expect bakal dapet rank di sekolah selama 3 semester, pdhl ga ngapa ngapain aihhh. takut bgt klo PAT nya offline mana make hp lagi suka leggy gajelas, klo di labkom masuk angin 😔😔😔","-1"
"loving_jeongwoo","Gue mau mpls offline pliss:) setidaknya sampe lulus SMA gue sekolah dengan tenang https://t.co/en0oy37ZIJ","1"
"uncruzh","tapi ya, kan PAT di sekolah gue offline, trs gue banyakkkk banget interaksi sama ex crush... wowowow keren sekali kamu ayesha","1"
"IchaVarma","@pancasyah Bukannya bagus ya, mereka dah persiapan untuk sekolah tatap muka kembali?
Apa aku salah berasumsi","1"
"merdekadotcom","PPKM Level 1, Jabodetabek Terapkan Belajar Tatap Muka di Sekolah https://t.co/NcM84QXZAD","1"
"miegowrenk","Jd keinget waktu ngantar riski sekolah awal offline kemarin, ada ibu yang nangis di depan kelas. Setelah ditanya ternyata anak beliau nilainya kosong, karena selama satu semester gaada ngerjain soal sama sekali. Beliau udah bilang ""kami orang sakit, kdd beisi hp baik"" https://t.co/SpXy02lU4K","0"
"calssawuuuyy","karena sekolah offline, gue sehari makan 4-5 kali 🥹🥹🥹🥹🥹🥹🥹","1"
"luckycIovers","kampus/sekolah kalian udah full offline belum sih? kayanya kampusku semester depan mulai offline huffttt aku pengen kerjaa😩","-1"
"Nishasho_1234","Td malam gue udah janjian sama teman ke sekolah ngambil ijazah. Gue udah izin ke dosen, udah hampir sampai. Trus teman gue tiba² nelpon sorry Cha dosen gue tiba² masuk trus offline 😩😩","0"
"66decv","@schfess tergantung topik, tapi ini bisa dijadikan referensi
1. penghapusan ipa ips
2. yg masalah spill mirip soal utbk 
3. penting tidaknya wisuda
4. adanya sistem zonasi
5. ujian sekolah yg menggunakan cbt, walaupun offline","0"
"noodleallday","gila SMP SMA cuek bgt kalo pengen bolos sekolah atau mau pulang duluan… pas awal kuliah masih offline semangat terus gapernah bolos tp sekarang pas online-offline jadi males bgt masuk tapi takut C D 😣💔","-1"
"joifully_","2019 tahun pertama itu dpt ucapan di pake sticky notes gitu banyak BGT. 2020 kopit HAHHAHA lewat zoom nyanyi-nyanyi. 2021 di sekolah dikasi kue tapi ini masih tatap muka terbatas ya, jadi sedikitannn agak sepi(?) terus waktu itu gue abis kecelakaan sampe ga bisa ngomong WKWKWK https://t.co/a1hRgvhvq9","0"
"ginazkiaa","Seneng deh liat org skrg mulai pake seragam sekolah, trs udh kuliah offline...","1"
"hellothisiste","@prrretzel IYA! Garagara udah sekolah offline","1"
"anttieee_","@rasjawa Klo ada yg baca..
Cari paud-TK anaknya dan masih ragu dengan tatap muka full di TK saat ini. 
Coba liat2 sekolah murid merdeka deh. 
Ambil reguler 2x seminggu daring, trus ambil kelas khusus literasi numerasi. 
Mau kelas luring, ada hub2 di kota besar. Foundernya Cikal.","1"
"sviaoting","@kesqna menurutku soalnya udah pada sekolah offline. kebanyakan sekolah pulang jam 2-3 sore itupun belum ekskul bisa maghrib baru pulang. jd pada pensiun, termasuk aku😥","0"
"1dreamlab","kerasa banget minusnya sekolah/kuliah online (maaf gak tau aku kalo kerja gimana) tuh orang2 jadi lupa batas jam. kalo offline ya tau kalo malem waktu istirahat jd sungkan mau ganggu, tp kalo online gini menganggap selalu di rumah &amp; selalu stand by hp jd seenaknya sendiri kadang https://t.co/tmcJzwyWKq","1"
"nanang09","@roysimangunsong Kembali sekolah dan les normal tatap muka","1"
"guwgies","ini kayaknya faktor gue udah sekolah offline jadinya udah malesss banget buka twt","-1"
"eununaa_2","@convomf cukup, aku dalam seminggu aja belom tentu main. kalo mainpun pasti ke rumah temen. jadi ga banyak pengeluaran. jugaan semasa sekolah offline aku seminggu 100k, jadi 500k sangat cukup","1"
"echanlieur","ga terima bgt kenapa pas gue udah lulus malah banyak kegiatan offline di sekolah anying hsusheishsje 😩😩😩😩","-1"
"gufoozlewordie","I want to dye my hair to full blonde so bad 😔. tapi masih sekolah mana offline lagi😤","-1"
"tyywldd","sksks ternyata bener gara2 udh mulai wfo trus offline buat sekolah sama kuliah juga, kgn bgt sebenernya sama vibes sbt yg selalu rame but it's okay life goes on makin ke sini semua makin sibuk","0"
"berkah_ramdhan","“Dalam memantau pelaksanaan pembelajaran tatap muka (PTM). Pemerintah pusat bersama-sama dengan pemda dan pihak sekolah agar menjaga peserta didik dari penyebaran penyakit ini,” – Puan Maharani","-1"
"FeraArdila3","#WaspadaCacarMonyet ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek ngang ngong ngang ngong, ett tapi tetep waspada ya gengs jangan sampe kecolongan lagi","-1"
"hanicamaFHUI","aku aja sekarang jam 12 bener bener udah nguantuk pol, bahkan sampe bisa ketiduran dibangku/kasur lgsg. fakotr masuk sekolah offline dan lagi PAT kali yaaa https://t.co/VcJO6PXBNO","-1"
"reiisyyacaa","Ya Allah.. emang dulu pas 2021 harapanku covid itu hilang, skrg udh mulai hilang, sekolah mulai offline, semenjak itu Ayu lupain aku karena dia ada tmn sekolahnya, yg tiap hari ketemu, dibanding aku, aku cemburu.","0"
"vilhelmlovebot","@Yuuta___O HAHA SEKOLAH GW OFFLINE TAPI UJIANNYA ONLINE 👺👺","0"
"Raditaditoke","Akhrinya adek aku bisa sekolah Tatap muka lagi setelah 2 tahun ini cuma sekolah daring
#KomunitasMerdekaBelajar #BergerakBerdayaBersama https://t.co/xXtemyeINL","1"
"meijuni__","@StopPlandemit Plis atulah.. Mau sampe kapan? Anak2 baru saja merasakan sekolah offline, baru saja lepas masker. Gemeeeesssss","1"
"madebyadr","@yoongimp3 Oh iyaaa ini masih jumat kan ya, iya-iya. Bener banyak yang udah sekolah offline dan wfo 😭😭","1"
"dgrspjm","@convomfs sama, karena udah sibuk sekolah offline yang tugasnya banyak bangett","-1"
"urgirlfriendss","terakhir deh, ini lucu hehehe.
pengen post masa sma sebelum bener-bener lulus dari smantass
(sebenernya udh kangen sih sekolah offline lagi) https://t.co/fDSOgK5zew","1"
"AdamBagaskara","@worksfess Kasitau aja kondisinya gimana kalo offline, dan sesuain sama compensation nya. Untuk sekolah swasta inter harusnya lebih dari umr(konon beberapa 2 digit??)","0"
"taminurul1_","@eldidito mungkin karena udah mengakuisisi primagama nah sekrg juga kan anak2 sekolah mostly udah offline dan tentu saja bimbel makin rame ga si belajarnya secara langsung dan tatap muka jadi ya pembelajaran online bagi siswa sd-sma akan sedikit berkurang mereka memilih belajar luring","1"
"xxxapdkrn","ga perlu minta maaf gpp kok😌💙 wedeh si paling sekolah offline yeayyy wkwk si paling suka makan pedees yagesyaaa
@A_ChristyJKT48
#ChriStory","0"
"ruto_damdam","@teuverse_id @treasuremembers huhu syg ku pgn sekolah offline juga ya","1"
"detik_jabar","PPDB SMA, SMK dan SLB di JabarTahun 2022 dimulai hari ini. Meski digelar secara online, namun masih ada orang tua peserta didik ingin daftar offline.
https://t.co/056UA9K2n7","0"
"sanshinemount","Yg w rasain pas masih sekolah offline di sma, hampir gk pernah ada jamkos, jam belajar dimanfaatkan dgn baik, kalo gurunya gaada pasti ada pengganti masuk. Walau ada pun cuman bentar. Sedangkan pas di negeri dulu jamkos bisa dari jam istirahat kedua ampe pulang.","1"
"ursabils","sekolah gue wisudanya offline alias flop bgt 😠👎🏻","-1"
"loafchenley","@tanyakanrl 9/10
Kumpul keluarga pas hari raya. 
Arisan, makan, jajan, piknik dll.
Sekolah offline ketemu temennnnn.
Dream allo bank.
Dream cb.
Kerennnnnn, sukaaa🤓💛","1"
"Jasa_tulis_edit","@AREAJULID Hai gais!!🥰 siapa nih yg selama sekolah offline dpt tugas banyak bgt? kami menawarkan jasa joki tugas nih! kami menawarkan beberapa pilihan joki yang dapat meringankan tugas teman-teman🥰 

mau nanya2 dulu? boleh bgt! Silahkan kunjungi website kami😊
📌https://t.co/KScE1assAp📌 https://t.co/2mR3q4Phkh","-1"
"lovejuyeona","padahal awal awal dikasih tau sekolah offline 100% rasanya males banget soalnya kan kalo 50% bebas mau masuk apa ngga, eh pas dah offline ternyata seru juga yah, apalagi kalo ketemu R😀","1"
"chzrwar","@Jokitugsfess Mmng nder. Lg libur, sama pada sekolah offline skrg😔🖐","1"
"yusnitaadawyh","@sbmptnfess cari kantin yang bukaa, soalnyaa dulu pas offline jarang jajan di kantin sekolah, sekarang sebelum bener bener jadi mahasiswa mauu cari jajan, info kantin yg bukaa di sekolah daerah Jakut dongg, maakasih guysss","1"
"jjeonhuijin","Aku udah ngebayangin nanti pas mulai sekolah offline lagi mau bawa bekel apaa :D","1"
"muffinandrice","@schfess lagian km baru masuk SMA. santai ajasih. btw emang kelamaan online tiba2 offline butuh adaptasi yegak. saran akumah sih jangan berekspektasi terlalu tinggi. sisain waktu buat km mengamati keadaan sekolah, buat bergaul lagi, gitudeh. jgn ngide mau aktif dulu (6)","1"
"JUALAN_BASE","Yang udah mulai sekolah/kuliah/kerja offline pasti butuh banget flashdisk ✨ flashdisk sandisk 32 gb new 35k aja nih, harga pasarannya 50k ke atas lho. Bisa langsung CO di syopi 😃 JB https://t.co/L8CaKsIsfK","0"
"mannalegina","@convomf Ya Allah itu udah gede lho nder aku segitu dan kalo nggak pake kacamata burem banget. Coba tegesin ke ayah kamu kalo ngeliat burem kayak gitu kan menghambat belajar. Apalagi kalo udah sekolah offline. Apa masih bisa liat papan tulis?","0"
"cyjcarts","@913tiny AKUU UDAH MULAI SEKOLAH OFFLINE makanya jarang on t___t mingdep juga udah mulai ujian kenaikan kelas 😞","-1"
"elisabethmurni","@mbaktiw begitulah bun. padahal iki gek tatap muka berapa hari. suk nek kelas 2 sudah sekolah full kudu siap-siap mamak 🤣","1"
"BayiKelinci97","@indomyfess Butter pas pandemi. Jadi yang sekolah darig yang kerja wfh mereka bisa sambil streaming. Kalo sekarang udsh offline jadi streaming nya nunggu udah berea sekolah/kerja","0"
"iridesciaa","@hrdbacot bismillah. aku gapyear, dan sepanjang sekolah gapunya laptop. aku dari dulu pengem banget belajar word sama excell lagi. dulu ikutan ekskuldi sekolah, tapi karena corona jadi cuma offline 1 ½ tahun aja. selain buat belajar excell sama word, aku juga ikut kelas online buat mandiri","1"
"grcyvrxjkv","Akhirnya berangkat sekolah lagi wkwk kadang offline kadang online capek banget, btw aku berangkat sekolah dulu☺🙌🏻 semangat yg lagi masih streaming😍🔥","1"
"seizenju","semenjak sekolah offline tuh kayak jarang kepake😭😭","-1"
"acoodied","@convomfs Menurutku kalo jaman jamannya daring gitu harus sih apalagi kalo sekolahnya banyak tugas + meet tiap hari (kaya sekolah ku hikd) 

Tapi kalo offline gitu gak harus punya sih menurutku, presentasi presentasi sekelompok biasanya butuh 1/2 laptop, ngetik ngetik juga pake hp bisa","1"
"rebahanditwiter","@babueliteteyvat WOAHHHH, udah sekolah offline kah? WAAAAAAH MANGATTT NESS💖🥰","1"
"JGlennWP","Salah satu adaptasi setelah dimulainya pandemi = tatap muka penuh sekolah anak + jadwal kerja","-1"
"collegemenfess","[cm] presentasi offline ntar kaya waktu sekolah maju ke depan gitu atau beda?","0"
"iniakuind","Gila ya, doa minta itu virus naik lagi demi ujian online? Egois lo, ya kalo ga siap mental lo ujian offline ga usah lo sekolah rebahan aje scroll tiktok https://t.co/VTOvVR2qHc","-1"
"astronomiees","@convomf isi waktu kosong kamu dgn kegiatan yg bermanfaat, mengembangkan minat bakat contohnya. klo kamu masih sekolah, kamu bs ikut event/seminar/lomba baik offline/online. klo sender udh kuliah/kerja bisa bgt kegiatan di luar. smkin dekatkan diri juga ke Tuhan agar kmu tenang, nder.","1"
"daynimyo","Seneng banget lah gua anak sekolah dah pada mulai offline. Gua bisa jadi lebih bebas sendirian di rumah😏","1"
"vinbigwins","@samsungID #ThankYouGalaxyJ udah nemenin jaman sekolah offline, karena sekarang online jadi Pasti lebih banyak kebutuhan yang harus nge upgrade ke #GalaxyA03 
Yuk ikutan challenge @samsungID @seneority @roselasfl @mingycukim","0"
"collegemenfess","[cm] kalo sidang offline berkas² pas penelitian tuh pake dibawa atau nggak? misal yg penelitian di sekolah, itu harus bawa jawaban lembar pretest posttest nya siswa²?","0"
"Noviaulia745","@A_ChristyJKT48 Semangat sekolah offline nya Kitty🤞😌","1"
"xiujaeyoung1","@treasuremenfess Gimana ya rasanya jadi idol tapi sekolah tatap muka gitu? Apakah rasanya awkward atau kek biasa aja? Apakah bakalan terkenal juga di sekolah atau sama aja kyk murid biasa? Yg tau boleh reply ya guys","0"
"zayaaa26","sekolah minggu ini kayanya lebih cape banget dari offline sebelumnya, terlalu banyak manusia baru di dalem kelas 🤒","-1"
"Tuelicps","@chemiolle YAKAANN, UDAH LAMA GA UJIAN OFFLINE DI SEKOLAH JADI DEG DEGAN BANGET 😭","-1"
"Rakhalandikas","@UGM_FESS 70% kemungkinan offline, tapi selama covid, kita melihat sekolah ditutup dan dibuka dalam seminggu, jadi tidak ada yang tidak mungkin bahwa secara mendadak ppsmb dilakukan secara online, tetapi setau saya, mungkin sebelum adanya berita bali tersebut, 70% kemungkinan offline","0"
"enculambis","@schfess oh ya nder tp ini aku dr sma😭
paling kl diakhir2 semester gitu lebih ke distract ujian sekolah (kmrn ak 3 minggu soalnya offline hrs gantian), ujian praktek, sama tryout se prov (10 harian)","0"
"Juhcyeon","ini sekolah gue kayaknya emang nyuruh anak-anak nya buat nyontek padahal offline tapi ngerjainnya pakai hp 😬","-1"
"odeluv_xh","@_amarusunshine Ah itu juga lumayan perlu sih, biar di kelas gak bosen² banget, apalagi sekolah udah offline lagi kan. Trus gak susah juga nanti klo ada tugas kelompok dsb. Klo bisa jangan sampe circle²an yaa, main aja sama semuanya 😬👍🏻","1"
"indizenborneo","YEAY EPISODE 3 BORNEO BEKESAH SUDAH BISA KAMU TONTON LHO SOB✨

Yup, Alif &amp; Tracy bakal sharing mengenai sekolah online🧑🏻‍💻dan gimana perbandingannya dengan sekolah tatap muka🧑🏻‍🏫. Pasti ini relate banget sama kalian.😌

Nonton di sini ya Sob 👉🏻 https://t.co/DWF3OUnGyX 

#IndiHome","0"
"gembel_leni","Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/pSbwzCJGNW Puan Peduli Wong Cilik","1"
