username,tweet,label_sentimen
EdukaSystem,"lebih suka sekolah offline atau online nih? kenapa?

⏬⏬",0
hohowcham,"@tubirfess Padahal baru aja seneng liat anak2 sekolah pada offline, ngerasa ya Allah dunia udh terasa normal lagi",1
mattchac,"@tubirfess gimana mau beradaptasi ya sama ini virus, tiap beberapa bulan kayanya ada varian baru terus. Gak berharap bisa lepas masker kaya sebelum COVID, tapi berharap banget sekolah/kuliah offline karena gua ngerasanya kaya percuma ini bayar kuliah tapi gak masuk materinya 😭😭😭",1
najjaemna,"tolong cptcpt sekolah offline tiap hari aja pls, biar uang jajan sy double sm sisa ongkir🤸🏻‍♀️",1
convomfs,💭 hari senin-sabtu sender sekolah offline full &lt;/3,1
ljndoyie,mau jual pc buat beli kacamata 😩 ku sekolah offline papan tulis burem terus,0
winwingbumereng,@gp999menfess di korea udh sekolah offline? kalo udh bisa jdi sekolah breng kya izone dulu diliatin di reality show nya,1
alzireon_,"Hal yang aku rada kurang suka sekolah offline_-
""Kita sekolah nih, pelajaran biasa kadang kasih latihan soal disana. Pas pulang nih, tengok-tengok handphone ada aja tugas dari jadwal pjj. Ngeselin betoolllllll lah_-""",-1
rakunlokal,@convomf konteksnya kalo sekolah ketemu offline https://t.co/nJbYp7kIAj,1
yuchanjaksel,"@cbobamilk karena sekolah online gak sih jadi pada gaib? tapi kan sekarang udah mulai offline, nanti muncul lagi!",1
yangtersaakiti,"@FWBESS Pernah lah, soalnya panaas bgt kalo sekolah offline",-1
bubblerynn,@mandala_tiga EMG JAHAT BGTTTT jam segitu aku masi di sekolah huhuhu jadwalnya offline T___T,0
jjeongjiman,@convomf Apalagi kalo lagi sekolah offline 😭😭,-1
chxfuyzu,@bertanyarl penjarakan Luthfi Hasan Ishaaq dan Ahmadiyah di Cikeusik Pandeglang Banten dan Jawa barat Indonesia yg ini gan ane mau jual mobil bekas Toyota kijang Innova diesel yang udh sekolah offline ada di dalam tubuh manusia yang tidak bisa di download di sini adalah salah,0
hahachee_,Gk tau apa ini cuma q aja atau orang lain kyk gini jg.Dulu waktu aku sekolah masih offline selama guru jelasin materi baik itu lisan atau ppt aku pasti selalu ikutin mulut gurunya ngomong apa trs setelah itu aku catet apa aja yang ada diotak ku jd lebih cpt paham materinya😌 https://t.co/xV4UZ4lCFk,1
iveyy_i,rela sekolah offline tiap hari kalo gitu😶🦵🏻,1
winsscityx,@jaemcityx Bismillah nyangkut buat persiapan sekolah offline,1
karinmatsuoka,"@convomfs udah sekolah offline belum? kalo udah, gimana sekolahnya?",0
Byondee2,@underratedgurlx Sekolah offline the best,1
anothrze,"@sitikusminik gue dah offline semua, jdi ya capek sekolah doang si. kirain udh offline, lu dah ngekos lagi ga si?",-1
ssefnum,"-rl enaknya sekarang langsung daftar les mandarin atau desember siap ujian? 

sejauh ini aku bisa ikutin pelajaran sekolah dan tugas sih jadi ga bakal terganggu. anw aku sekolah sampai sabtu dan les mandarinnya offline 2-3 hari. makasih sarannya!",1
bettercot,"Sekolah offline yang zonk bukan cuma murid lur, tapi gurune juga. #bukanmaen",-1
Whoakunn,"Dan skrg juga, sekolah kan online.. bagiku tugas sekolah online ini 2x lipat atau 3x lipat dari sekolah offline, aku juga ngerasa di kelas 11 ini tugas² jauh lebih bnyk drpd pas aku kelas 10.. (+)",0
twelvfour,kyknya semenjak sekolah offline udh pada jrg aktif di twitter sih HSHSH,-1
tufflufs,"@ShopeeID #DITRAKTIRMIMINSHOPEE
ini min wishlist aku, hehe sering bgadang jadi kantong mata item, sekolah offline dn pke masker jdi jidat belang wkw
Wishlist
- SOMETHINC Holyshield sunscreen comfort corrector serum SPF 50+ PA++++
- SOMETHINC GAME CHANGER Tripeptide eye concentrate gel 20m https://t.co/4DHkf037qJ",0
mieaheng,"aduh, besok senin sekolah offline. padahal sekolah aku di jogja, dom ku klaten. nglaju deh 😫👋",-1
peachbunny___,sebelum sekolah offline mari kita menjadi babu sekolah dulu https://t.co/k81REMjeOy,0
MitraPelajarInd,Sekolah offline sudah tiba. Saatnya memulai kebiasaan belajar yang baru yang tentunya jauh lebih baik dari sebelumnya.. https://t.co/3mkJWjkeEt,1
your2rl,Yrl ada info kerja daerah Sidoarjo (Jawa timur) yang offline? Lagi BU banget mau bantu² ortu🙏 btw buat yang masih sekolah kalau bisa 🙏,0
HIMAKBMKMUnsoed,"[LIVE REPORT SEKOLAH BINAAN 2021]  

Sedang berlangsung program kerja Sekolah Binaan secara offline di SDN 1 Kedungbanteng dengan tema ""Lawan Covid dengan Gerakan 6M""

Divisi Pengabdian Masyarakat
HIMA KBMKM UNSOED
#LenteraJingga https://t.co/mkyyjnGUHf",0
yummy_Jaem13,"@urdaddyismad Too niel, Sksksk sekarang aku sekolah offline",1
aisydtzx_,"@Shax__Kii sabar ya, sekolah nya online apa offline?",0
tiwaytract,Gurunya nyeremin😬 jadi takut kalo mindep sekolah offline nanti:),-1
menengosu,kamu sekolah offline egk mniezz??,0
yourraae,sekolah offline....,1
pevchesjlovely,"@sbxmachiato udah sarapan dan udah mandi karna sekolah offline, lo juga jangan lupa yaa",0
enhypenaddicted,"Ya Tuhan, besok sekolah agama offline aku gamau presentasi 😭",-1
shnsukei,"@jegiannnnn__ bukan 0 sih, tapi udh mau zona ijo katanya, semoga aja gak naik lagi, emang kmu dom mana? udh sekolah offline kan?",1
Drllny,"@CHOl_SAN_ @prkdlx Nanti pulang sekolah ya, aku lagi ngajar offline.",0
CHOl_TAEHUN,Males bgt sekolah offline😭😭,-1
jyonjaey,@peachwzrl_ Bener banget :(. Aku dulu waktu masih sekolah offline kalo sarapan perut gak enak jadi makan jam 10 an sekalian istirahat.,0
