tweet,label_sentimen
"waktu, bisa lebih maksimal belajarnya. mana gaboleh bawa bekal makanan, sedangkan sekolah jam 6.30 udah bel masuk. bingung gak lu sepagian gak makan, loyo. apalagi ye, oiya offline kan setengah doang, sisanya tetep d rumah, itu belajarnya makin gak maksimal. yang di rumah kadang-",-1
"gue tim kontra offline sih. semenjak bapak gue meninggal kan mama gue harus kerja, jadi ga ada yang bisa anter jemput gue ke sekolah. sedangkan ongkos ke sekolah tuh 14k. 14k pulang balik 28k, uang jajan gue aje 25k doang. sekarang malah bingung uang jajan, gak ada yang ngasih.",-1
"@DEARJAEMARK Iyaa padahal ini pas chorusnya easy listening bikin nagih, aku aja ngajak streaming ke temen yg non K-popers katanya lagunya enak 😭
Apa mungkin krn rilisnya di hari² weekday ya, terus udah mulai sekolah offline juga, jadi pada gk banyak waktu luang buat streaming 😥",0
"@storyuntitledd yeay bagus! udahh, kebetulan sekolah offline aja ini 
btw, have a great day kak tii, semangat yaa buat hari ini! 🥰💪💪",1
"sch! gimana cara nolak orang kelas minta contek tugas pas sekolah offline:(. Hadeh, kan gamungkin bilang belum, nantikn ketahuan:(",0
semoga sekolah offline gue lancar https://t.co/cGvfk4640b,1
@bertanyarl sekolah offline,1
sekolah offline🐄🐄,1
"@ell_amethyst imel udah mulai sekolah offline kak😭
astagaaa kirain imel itu😭",-1
"@Lionbby_ pgnnya si gt, tp gue sekolah offline 😭",-1
"Ya Allah, sy bosen sekolah offline terus",-1
gamau sekolah offline😭,-1
"@szunarintarou Morning lang, hari ini kesibukannya apa? Sekolah? Kuliah? Online offline?",0
"@kkajenn Morning, kesibukannya apa hari ini? Kuliah? Sekolah? Offline online?",0
@nctzenbase Inget udah banyak yang sekolah offline,1
sekolah offline is sucks,-1
Adekku udah mulai masuk sekolah offline 👍🏻👍🏻,1
"Ngantuk bgt sekolah offline pagi"" td malem bru selese nugas jam 2🙂",-1
"sekolah offline tu enak, kalau punya temen :)",1
dulu kok gue bisa ya survive sekolah offline selama seminggu terus smpe sore lagi awokawok. sekarang kyk seminggu 3 kali aja rasanya capek bngt dah,-1
"@lmkhccvr uda sekolah offline, tapi hari ini jadwal online",0
Sekolah offline tiap hari rasanya capek bgt,-1
Adakah yang sekolah offline hari ini?,0
Tentu saja saya sekolah offline lagi,1
akhirnya sekolah offline https://t.co/NncbUMnM33,1
"tanyarl
balik ke kos sekarang yay/nay
belum sekolah offline si🥲",0
"@S_AshelJKT48 udahh,mau sekolah offline ka wkwk,have a nice day",1
@oshxjung sekolah w knp gada yg kena ya... keren juga... OFFLINE AGAKNYA MAYAN NYIKSA ANJIR,-1
sekolah offline?,0
"sekolah offline gaenk klo di sesi, ga adil sm yg online soalny nnt takutnya klo materine nggak diulang lg waktu gnti sesi tp malah lanjut materi",-1
@ishyuckandk harusnya sih lagi offline tapi di sekolah ku lagi ada acara jadi hari ini online,0
@jkkily Oalah kamu sekolah offline. Semangat 🥰,1
sekolah offline😿,1
Sch! Struggle ulangan pake kertas lembaran pas sekolah offline 😔 https://t.co/ynVrjsNBcx,-1
Hadeh dah sekolah offline aja,-1
@emulsyen Pagi ijaaa! Semangat kamu jugak! Sekolah offline apa masih online ja?,0
"@convomf engga kadang abis subuh tidur lagi, soalnya papah kerja biasanya mulai jam 8/9an apa lagi pas aku sekolah offline ydh deh gada yg jam 6 udah bangun🙂🙇‍♀️",-1
"Gak lgi gue mandi jam sgitu klo gk sekolah offline, DINGIN NJRR",0
"pagii semuaa, have a nice day♡ semangat buat yang sekolah offline",1
"hadeh, hari ini sekolah offline😭",-1
"@convomf kalo kamu udah sekolah offline, jualan roti/donat aja pagi2. temenku dulu jualan itu laku sih soalnya pada beli buat sarapan biasanya.",0
"@Yxwidy Morninggg, sekolah offline ni",1
@convomf eh nderr tp ini buat sekolah offline doang yaa 😁😁,0
@convomf Pengennya gitu tapi aku sekolah offline :v,1
Gimana biar gue ada semangat sekolah offline,1
"@fairytales__17 Wih kecee, hari ini sekolah nya online apaa offline?",0
"@convomf Enak kok offline, cuman karena udah terlalu lama online, capeknya offline jadi kerasa banget. Capek fisik ya bukan pikiran, kayak bolak-balik nya, belum lagi pagi-pagi udah harus siap ke sekolah tuh kerasa banget nguras tenaga.",-1
"Lemes banget, gak ada mood buat ngapa-ngapain. Gak mau sekolah offline juga nanti pagi. Buat apa gitu",-1
"@schfess Dari awal juga gak pernah pengen offline class, makanya suka ngerasa aneh kalau ada yang ngebet banget pengen sekolah offline",-1
"Sch! No salty ya, awalnya aku seneng sekolah offline, seneng banget, tapi ternyata disekolahan juga cuma dikasih tugas aja, gak dijelasin materi + memperdalam materi, dan selalu bilang ""nanti materinya dibaca sendiri ya""🥲",-1
"Langit, bisakah kau turunkan meteor ke sekolahku? Aku tidak ingin sekolah offline",-1
"•PROGRESS•
1. today aku abis sekolah offline mat peminatan dan mat wajib
2. lanjut sekolah daring sampe jam dua siang
3. tobk gratisan dari salah satu bimbel deket sekolah
4. disambung les
5. dan belajar uh fisika buat besok

*kinda tired but it's ok https://t.co/rUJo4G4rNK",0
males besok sekolah offline..,-1
"besok sekolah offline tp gua blm ngantuk help, mana pagi sekolahnya",0
"Bedanya yang bikin lebih berat saat ini, siswanya jadi kudu belajar dewe.

Kalo dari segi tugas, gue liat liat gaada bedanya sama gue sekolah offline dulu.

Adek gue aja sampe mendeklarasikan ""gue ga akan mau masuk sekolah SMA di sekolah lu.""",-1
"Yak silahkan hujat tapi beneran gue ngerasa gitu. I mean, dulu gue sekolah pas offline aja tekanannya sebesar itu.",-1
"@bertanyarl dibebanin ke PR. Apa-apa Pr, pr, pr, dan deadlinenya tuh gak seminggu kayak pr kalau offline. Bisa cuma sehari, dua hari dlnya. Semua mata pelajaran ada PR. Aku nemenin adikku yg sekolah offline aja ngerasain capek, apa lagi anak² seumuran dia pasti ngerasanya capek banget",-1
"@bertanyarl Hmm gimana ya aku ngejelasinnya... 

Kalau kita sekolah biasa kayak offline gitu kan latihan ya latihan aja gitu kerjain pas mata pelajarannya berlangsung. Pulang juga paling bawa beberapa PR, dan aku yakin ga semua mata pelajaran ada PR. Tapi sejak sfh tuh, tugasnya jadi-c",0
beeeeesok gue sekolah offline for the first time setelah sekian lama AOWKWKW,1
"@convomf gue ngeri di praktikumnya sih. gatau kenapa kaya belum siap aja gitu. mungkin karna efek kelamaan online, ya ? ada yang ngerasa gini juga engga si ? jangan - jangan cuma gue doang yang ga ada rasa excited mau sekolah offline π____π",-1
"@armyfess_ Sksd aja my gapapaa, lumayan kan ada temen ngobrol di kelas kalo udah sekolah offline👍",1
@convomfs kalian udah sekolah offline belum,0
@quarrenity IYAAA. Ambil shift malem mumpung besok sekolah offline ehehheeh,1
semenjak sekolah offline jadi jarang buka studytwt 🥲,-1
Kapan sekolah offline sie😭😭,1
"@convomf Ga relate di gw si, soalnya gw lebih ngerti pelajaran yg di sampaikan sama gurunya lewat offline. Walaupun di sekolah mh kgk ada temen yodeh lh ya, yang penting pelajaran nya masuk ke otak. Kalo online mh mana gw bangunnya kesiangan, ngantuk mulu lagi",1
"Dah ah pen bobok anj
Bsok ku kudu bangun pagi n sekolah offline lgie smsksksdmcndj heuhhh https://t.co/KI0SdAHXXW",-1
"@oojixsz kak nath kangen huee,aku sekarang udah sekolah offline,dari jam 07:00-16:30 setiap hari jadi udah jarang megang hp gitu…padahal kangen buat jbjb TT
kak nath apa kabar?",0
"Gue besok sekolah offline,tp males tidur njir 😭😭😭",-1
@gabyJKT48 Jam berapa nih ? Takutnya besok gak bisa liat karna sekolah offline,0
"Bioskop udah buka, sekolah udah mulai offline, gym buka semua. Kenapa cuma shake n shape yg ga buka2 lagi 😭 butuh olahraga bgd",1
"lawak bgt sekolah gue, kalo HUT sekolah diadakan secara offline sedangkan maulid nabi diadakan online cuih ternyata lebih penting hut dari pada agama:)",0
"@BaskaraRaditya_ anyway bar, tips biar cepet ngantuk dong besok gue harus sekolah offline 😔",-1
"besok sekolah offline tapi masih belum ngantuk, malas tidur 😞😞",-1
"gw punya sekolah lucu banget najis. KP3 offline wajib ikut, ptmt berjalan, sahabat belajar berjalan, tapi giliran kena teguran lgsg ketar ketir, awikwok https://t.co/9Ffar2SHFn",-1
yg nggak gue suka pas sekolah offline ini tu...dari jam 7 sampe 10 murid cmn boleh duduk doang ga boleh bawa minum/makan gaada istirahat sumpah apa gk pegel mana kursinya kayu lg,-1
besok harus sekolah offline,1
"moots, cara biar cepet ngantuk dan tdr gmn? bsk harus sekolah offline soalnya huhu",-1
"@jakegolddz aku udah sekolah offline 😭 waktu buat istirahat aja sering kurang huhuu. hype enha sama bangtan udah susah dbjsjsmaka

I MISS YOU TOO😭😭",-1
"@chshiitravis pretty good! agak cape karena td sekolah offline but still fun, anw thank uuu nay 😆 jgn begadang jg kalo ngantuk buruan tidur okaayy",1
"teruuussss ya anjir jeki taiiiiii KSEL AH. TERUS JG TEMEN KELAS GAJELASSS ULER BGT DIH. lawak banget, masa ngaduin apa yang ada di gc ke guru wkwk. padahal biasanya juga elu pada misuh misuh. terus ya.. besok sekolah offline. dah nangis aja",-1
Wedeh bsk hari pertama sekolah offline,1
besok kalian sekolah online atau offline??,0
"bangun pagi pagi di hari senin, harus sekolah offline",1
Mengcapek besok sekolah offline harus bangun pagi² jgn begadang 😩🤯,-1
"@Ioveoid itu hal yg dilakuin setiap hari, btw lo msh sekolah online atau udah offline",0
"deluan yaa, besok sekolah offline😌 gnite!! sleep well moots🌛💛",1
"Tidurr, bsok sekolah offline https://t.co/VdIp9BGuFM",1
"@convomf sama nder aku juga besok kudu offline tapi lagi ada yang bikin ga enak :(( gapapa yuk sekolah aja, belajar kan hak kamu :(( semangatt! 🫂",1
"@convomf Sekolah offline gapapa, asalkan kalo mtk, ekonomi dirumah aja boleh ga sih😭😭😭",1
Makin gw pikir pikir masa sekolah online udah nyaman banget kalo offline ga tau kenapa gw kyk males banget,-1
"@summeryish YEEESS satu bulan ini aku udah sekolah offline, kak summy!! SENENG BANGETTT BANGET! SETELAH NUNGGU SATU TAHUN akhirnya bisa ketemu T____T i’m even happier now to hear that!! 🥺 KAK SUMMY SHOULD ALWAYS BE HAPPY &lt;3",1
"kalian lebih suka sekolah offline apa online?
plis tugas gue gk offline gk online sama aja bejibun",0
sudah siap sekolah offline go 😇,1
BESOK AKU SEKOLAH OFFLINE YEAYYY,1
"fyi, gue sekolah offline tapi tugasnya di kumpul di google classroom",1
"cape banget tugas gue numpuk. baru hari pertama di minggi kedua sekolah offline, udah numpuk aja. kadang guru tuh mikir gasi kalau anak murid itu masih ada mapel lain? iya si ngejar materi, tapi cape banget harus begadang cuma gara gara tugas 😢",-1
"@BLACKPINKMARKET Kan sekolah, kuliah, uda pada offline. Jadi mereka ngurangin buat jajan. Kecuali kalo kemarin covid nganggur jadi pelampiasan ke beli merch &amp; pc gitu",0
"Jalanan, Mall, Bioskop, Bandara, tempat wisata dah mulai buka, anak2 mulai sekolah offline. Para pedagangpun mulai tersenyum, pasien covidpun mulai hilang di RS, semoga jadi pertanda kearah kebaikan, tetap taat Prokes supaya tdk terjadi gelombang ketiga. https://t.co/S1yTTHltp3",1
"Maaf moots aku jrng jbjb, akhir2 ini lg overthinking semenjak sekolah offline ☺🙏🏻",-1
"beberapa hari kedepan srl dulu yya, soalnya lagi sekolah offline. tugas juga numpuk 😭👍🏻",-1
@convomf KENAPA WEYYY JURUSANKU BLM BOLEH SEKOLAH OFFLINE,1
"@rahmadiheru88 @kompascom @alh_koentjoro Yang terbaik untuk bangsa ya, Bro. Anak-anak sudah mulai sekolah offline, lihat Jogja kemarin sampai macet, penuh mobil luar kota, ada rasa khawatir.",1
kenapa ya sekolah offline lebih kerasa capeknya? tapi seru sihhh,1
@lunal0veg00d1 Senin ini my first sekolah offline after 2thn ga ke sekolah🤌,1
"i mean, sekolah offline- sekolah biasa sih, emang tiap Senin - Jum'at",1
"@bertanyarl suatu saat nnti yg sklh pake kerudung akan merasakan

Sekolah online                         sekolah offline https://t.co/u5KMjtTCNm",0
besok aku sekolah offline 🚶🏻‍♀️,1
"apakh aku hrus menangis, bsk vaksin padahal sekolah offline, trs ada pelajaran kimia &amp; visual arts AKU MAU IKUT PELAJARAN ㅠ ㅠ",1
☁️ yang udah sekolah offline spill dong uang saku kalian berapa😬,1
"@convomf gue fine fine aja kalo offline, CUMAN YA KALO EKSTRAKULIKULER OFF IN AJA GITU LOH ANJIR, GUE MAU FOKUS SAMA MAPEL, kek ada aja hambatan 😞 semoga aja ekstra kulikuler nya di hentiin sampe gue lulus di sekolah itu wkwkwkwk",-1
"Bukan gimana ya kalok catetan karena sekolah online its okay lah masih bisa kalok ini kan udah offline kek dia juga udah nyatet kan nanti gua yg nyatet susah"" dia tinggal nyalin santai",0
"@convomf Awal 2020 dan akhir 2021. Karena itu gw sekolah offline, gw pilih dua duanya",1
"@slrvrqueen Iy..
Sekolah di rumah..
Kalo guru w ada di kota yang sama dngn w..
Guru dtng ke rumah... Kek sklh offline
Kalo w lagi di luar kota.. Materi and soal latihan dikirim lewat e-mail deh..
Dan itu sdh berlangsung selama 4 tahun terakhir..",1
@minewithmine MAU KAK BUAT JAJAN SUNSCREEN BUAT SEKOLAH OFFLINE,1
"first day sistem penggiliran untuk kumpulan pelajar B: 

Ada budak kumpulan A yang masih datang sekolah walaupun dah pesan minggu lepas. 

Cikgu? Ulang balik from A-Z apa yang ajar kat A last week sebab PdPR offline module tak berkesan tanpa ada penerangan yg jelas dri guru.",-1
jahat bgt mrk ngerencanain liburan di depan gue yg minggu ini full sekolah offline 😀,0
"GW BARU KLS 9 TUGAS UDH GA NGOTAK HAHAHA APALAGI KULIAH MAMPUS GW,,,,,, APA JANGAN"" KARENA GW TOLIL TUGAS 5 DOANG DI BILANG BANYAK? ,,,,, LEBIH DARI 5 BTW BUKAN CUMA 5 ,,, KARENA GW UDAH SEKOLAH OFFLINE KUIS &amp; ULANGAN UDH JADI TUGAS GW JGA HAHAHAHAHAH CAPEK SAYA PAK BUK WKWKWK",-1
"Gapapa deh gua sekolah offline trs asal ga satu kelas masuk, udh srek bgt gua sama sesi ini",1
@gwgjbgt Asikk dong sekolah offline,1
@convomfs sekolah mu masih daring apa udah offline?,0
@convomf Lebih suka sekolah offline apa online?,0
@petterhanniee semoga cepet sembuh ya biar bisa sekolah offline!! aku lagi mikirin uts soalnya disuruh bikin video terus 🤕,1
hmm eh ya tapi sekolah offline juga aku gakenal temen sekelas sih. km kenal gak? @aheuheuu,0
"@rosyceae Demi tadi soalnya juga gw kek gini tadi pagi, mana sekolah offline, terus gurunya juga ngawas di belakang gw kek deg-degan banget 😭",-1
@givenchyholland Ah soal sekolah offline sm online btw,0
"Selama ini berangkat gelap pulang gelap, sampe gak tau kalo sekolah udah offline ya? WKWKWK",0
@DGXIOR tadi revan keluar ya? sekolah kamu offline/online dek?,0
"gakkk sengaja kepencet kata tengah!!!😭

itu tmen lagi blg ""besok takut sekolah offline"" https://t.co/5yhtEAU1wq",-1
Jujur kangen sekolah offline sih,1
"Aku jahat ya? :( iya,pasti jahat banget :(

Kalo gini mending sekolahnya dirumah aja,males ketemu ""temen temen sekelas"". Tapi aku pengen sekolah offline juga :(

Duhhhhhh,aku bakal coba berdamai sama hati deh. Mungkin butuh waktu yang lama😭😭tapi ayo cha,kendaliin diri sendiri🍧",-1
aku dah sekolah offline walaupun sehari masuk ny udh seneng 😭😭,1
"@bertanyarl -1 😠😩 hari ini hari pertama sekolah offline. Pas berangkat hujan, pulangnya motor mogok sampe harus jalan kaki di siang bolong+pake pantofel.",1
@convomf Sekolah online/offline?,0
"@thinkingabtwkh akuu gak pensi kook, cuma ngurangin koleksi, karena habis gini sekolah offline jdi takut gadirawat pcku 😥",-1
"kayaknya bakal rest hunter dulu, mau sekolah offline💃",1
"mending offline deh kalau sekolah, online mumet banget gue.",1
"@schfess Aku udh mulai sekolah offline jugaa tpi di sesi, sesi 1 pagi sampe siang, sesi 2 siang sama sore",1
"beginilah jadinya dari kelas 10 sampe sekarang kelas 11, engga sekolah offline.

parkiran aja engga tau di mana🤣 https://t.co/pSQ2ipnJyh",1
@convomf Sekolah online ngeluh sekolah offline ngeluh,0
"Offline school bikin capek luar dalam njir, fisik gw capek banget karena sekolah jauh, di kelas jg kurang maksimal rasanya https://t.co/bOULwhmtfA",-1
Kalo lg proses move on gini pengennya sekolah offline full day bercanda sm temen2 trs jd cepet bgttt lupain rasa sakitnya:((,1
"gua sekolah offline : 
belajar ❎
pedicure and manicure ✅
 gua kesekolah numpang bersihin kuku lumayan gratis ☺️🤣",1
"@convomfs Sering banget 🤧 apalagi pas SMA waktu itu sekolah offline, nh jalan pulang itu lewat tempat tongkrongan (warung tp sering dijadikan tempat tongkrongan anak sekolahan, khusus dr sekolah kami) untungnya sih pake motor aku",1
"@tacendaqloo Gapapaa nanti aku yang mulung!! Semangat sekolah, seru banget uda offline 😖",1
"@Sas_Frio @convomf Kalo alasan kamu begitu memang bisa diterima sih dan mungkin beberapa orang bisa nyari temen kaya kamu gitu. Tapi coba dari sudut pandang lain, mungkin ada yg ditempat kuliah/sekolah kena pembullyan atau apapun itu yg merugikan jadi mereka senang online daripada offline.",-1
"@jinmasganteng_ @convomf Kalo dari sisi aku, aku try hard buat membaur pas di kuliahan. Ya coba aja nyari temen yg satu minat sm org2 kek gt. Atau ga, biasanya bantu temen kalo kesusahan tugas, ntar bs tau mana temen mana bukan
Jgn djadiin alesan gamau sekolah offline gr2 susah cari temen sih imo",0
pengen cepet sekolah offline😭😭,1
"pas sekolah online: ""buruan kek sekolah tatap muka (offline)""

pas sekolah offline: ""gpp balik lagi sekolah online aja gpp yakin:)""",0
gue pas sekolah offline nanti https://t.co/g7vALYj7xf,1
"@ka2inaa Iyaa karr mingdep balik nih gue, kalau sekalian sekolah offline berarti udh gue di jkt sampe libur akhir tahun",0
"Dulu ya pas masih sekolah offline aku biasanya hafal sama jadwal pelajaran hari ini hari itu, tapi sekarang gak hapal sama sekali😑",1
percuma sekolah udh balik offline klo ttp ga diksi duit jajan 😞,-1
sch! akhirnya offline lagi... terakhir offline di sekolah ini pas kelas 8 dan sekarang udah kelas 10 🙂 (sender SMP dan SMA di gedung yang sama) tapi ini sender kecepatan jadi masih sendiri di kelas 😞💔 https://t.co/PAUlbqnGdf,1
"@CUTIEINNIEEE Sama samaa.. Sekolah offline emg bikin capek. Aku ngerasain wkwk apalagi kl udah sorenya tambah les²

Semoga bisa cpt beradaptasi dg baik 👍

Eh tp dulu aku betah bgt di sekolah sampe sore bgt jam 4-5 sore baru pulang 😂",-1
"Yg masih sekolah/kerja via online mah enak, kalo begadang, bangunnya kesiangan gak perlu khawatir. Lah yg berangkat kerja/sekolah offline itu yg gedandapan puyeng",-1
"@collegemenfess 880k uang jajan + uang bensin, kadang suka ditambah 100-250k sama kakek kalo lagi main ke rumahnya. tapi ini pas jaman SMA offline sih. buat kos sama keperluan sekolah kayak fotokopi ntar dikasih sendiri",0
"@beachbbun widih mantap, btw kamu dom mana kok cepet udah sekolah offline dari pagi sampe sore?",1
